id,id_genero,Genero
171771,18.0,Drama
7511,35.0,Comedy
32687,28.0,Action
14057,35.0,Comedy
13075,18.0,Drama
24916,27.0,Horror
7512,12.0,Adventure
1776,99.0,Documentary
1963,18.0,Drama
58905,12.0,Adventure
10846,35.0,Comedy
32969,80.0,Crime
1381,18.0,Drama
15097,35.0,Comedy
34068,18.0,Drama
43837,18.0,Drama
15374,16.0,Animation
15242,10751.0,Family
125759,10770.0,TV Movie
300,35.0,Comedy
31148,10402.0,Music
16411,28.0,Action
44046,53.0,Thriller
52859,28.0,Action
76117,18.0,Drama
9676,18.0,Drama
6948,9648.0,Mystery
15213,28.0,Action
9766,28.0,Action
32761,18.0,Drama
12249,35.0,Comedy
34127,10402.0,Music
390,18.0,Drama
66487,18.0,Drama
1595,18.0,Drama
1622,18.0,Drama
15742,18.0,Drama
161277,99.0,Documentary
43410,12.0,Adventure
5726,99.0,Documentary
1666,99.0,Documentary
5721,35.0,Comedy
41758,18.0,Drama
51079,18.0,Drama
43122,35.0,Comedy
1579,28.0,Action
65488,18.0,Drama
9664,28.0,Action
12094,28.0,Action
1717,18.0,Drama
15624,18.0,Drama
15997,16.0,Animation
47190,36.0,History
2753,36.0,History
496,35.0,Comedy
40862,99.0,Documentary
1417,14.0,Fantasy
24751,28.0,Action
4643,28.0,Action
7484,12.0,Adventure
9842,35.0,Comedy
36249,35.0,Comedy
111642,35.0,Comedy
27275,12.0,Adventure
1422,18.0,Drama
10781,27.0,Horror
9794,35.0,Comedy
9978,12.0,Adventure
30025,28.0,Action
14812,18.0,Drama
164687,18.0,Drama
8332,53.0,Thriller
3593,12.0,Adventure
7510,18.0,Drama
28115,18.0,Drama
28297,80.0,Crime
16548,35.0,Comedy
1975,27.0,Horror
9895,35.0,Comedy
8975,28.0,Action
9672,18.0,Drama
15005,18.0,Drama
39183,99.0,Documentary
42236,18.0,Drama
52360,18.0,Drama
98498,36.0,History
46774,35.0,Comedy
86,18.0,Drama
78479,35.0,Comedy
10070,28.0,Action
13209,18.0,Drama
1440,10749.0,Romance
13364,80.0,Crime
43847,18.0,Drama
28932,18.0,Drama
18925,18.0,Drama
77198,35.0,Comedy
1523,18.0,Drama
14201,99.0,Documentary
1378,10749.0,Romance
49481,80.0,Crime
9693,18.0,Drama
1124,18.0,Drama
3683,10752.0,War
14012,18.0,Drama
43673,18.0,Drama
4285,35.0,Comedy
14097,18.0,Drama
59500,28.0,Action
78507,28.0,Action
8194,80.0,Crime
5890,28.0,Action
6077,28.0,Action
214,27.0,Horror
1123,28.0,Action
21173,99.0,Documentary
50573,18.0,Drama
36922,36.0,History
43071,18.0,Drama
59087,18.0,Drama
14620,18.0,Drama
43884,28.0,Action
80427,18.0,Drama
21156,27.0,Horror
11619,12.0,Adventure
1427,80.0,Crime
23030,28.0,Action
13767,35.0,Comedy
19109,35.0,Comedy
33218,18.0,Drama
24553,18.0,Drama
21057,10749.0,Romance
68736,10402.0,Music
67880,18.0,Drama
35561,37.0,Western
60567,18.0,Drama
4928,18.0,Drama
27295,12.0,Adventure
55831,35.0,Comedy
12486,35.0,Comedy
20785,18.0,Drama
9726,35.0,Comedy
2152,99.0,Documentary
36215,18.0,Drama
61650,35.0,Comedy
10093,18.0,Drama
14799,35.0,Comedy
29044,99.0,Documentary
13542,18.0,Drama
21710,99.0,Documentary
8588,18.0,Drama
36557,12.0,Adventure
9836,16.0,Animation
9809,35.0,Comedy
7551,28.0,Action
10741,36.0,History
9969,35.0,Comedy
2357,35.0,Comedy
1581,35.0,Comedy
21600,18.0,Drama
57977,18.0,Drama
313,10749.0,Romance
7873,80.0,Crime
14823,80.0,Crime
27387,80.0,Crime
8324,35.0,Comedy
29415,18.0,Drama
27019,9648.0,Mystery
85505,18.0,Drama
42822,18.0,Drama
5698,28.0,Action
36265,35.0,Comedy
2179,35.0,Comedy
39219,18.0,Drama
47156,35.0,Comedy
15152,80.0,Crime
14457,27.0,Horror
76211,35.0,Comedy
38450,37.0,Western
15804,80.0,Crime
14978,99.0,Documentary
2447,18.0,Drama
10032,35.0,Comedy
9796,27.0,Horror
1372,18.0,Drama
22440,18.0,Drama
39554,12.0,Adventure
17604,10749.0,Romance
15077,18.0,Drama
18147,35.0,Comedy
54910,18.0,Drama
9986,35.0,Comedy
2486,14.0,Fantasy
1246,18.0,Drama
43970,18.0,Drama
18615,18.0,Drama
40574,28.0,Action
13210,18.0,Drama
25060,27.0,Horror
12795,35.0,Comedy
11653,28.0,Action
16066,18.0,Drama
95797,18.0,Drama
77966,35.0,Comedy
55819,18.0,Drama
46948,18.0,Drama
97519,12.0,Adventure
43791,53.0,Thriller
82944,18.0,Drama
14202,18.0,Drama
11170,18.0,Drama
12924,16.0,Animation
30060,12.0,Adventure
1247,18.0,Drama
1125,18.0,Drama
8436,18.0,Drama
14277,99.0,Documentary
11214,99.0,Documentary
33583,36.0,History
1646,80.0,Crime
58923,99.0,Documentary
47143,18.0,Drama
7736,18.0,Drama
1730,27.0,Horror
42241,18.0,Drama
20537,18.0,Drama
12812,18.0,Drama
8618,35.0,Comedy
1259,18.0,Drama
20842,27.0,Horror
10908,28.0,Action
34943,80.0,Crime
27067,10749.0,Romance
9053,12.0,Adventure
1494,28.0,Action
13318,35.0,Comedy
10462,35.0,Comedy
182,10752.0,War
31048,18.0,Drama
1251,28.0,Action
43512,10402.0,Music
9656,27.0,Horror
5393,16.0,Animation
14171,28.0,Action
14396,28.0,Action
1931,18.0,Drama
13967,18.0,Drama
9992,12.0,Adventure
16371,80.0,Crime
19344,18.0,Drama
8275,35.0,Comedy
79767,18.0,Drama
2433,10402.0,Music
2204,18.0,Drama
42567,18.0,Drama
26518,18.0,Drama
14449,14.0,Fantasy
13771,18.0,Drama
33375,35.0,Comedy
10810,80.0,Crime
1773,80.0,Crime
11578,35.0,Comedy
11972,35.0,Comedy
38025,18.0,Drama
27095,18.0,Drama
31325,18.0,Drama
4283,12.0,Adventure
7457,80.0,Crime
8398,28.0,Action
13551,9648.0,Mystery
36878,14.0,Fantasy
19166,53.0,Thriller
43470,18.0,Drama
3549,18.0,Drama
25648,10749.0,Romance
11225,99.0,Documentary
6166,35.0,Comedy
19629,35.0,Comedy
12183,35.0,Comedy
56705,27.0,Horror
27337,35.0,Comedy
78318,18.0,Drama
37952,10749.0,Romance
46919,18.0,Drama
1265,12.0,Adventure
14137,35.0,Comedy
15689,35.0,Comedy
27432,18.0,Drama
36877,18.0,Drama
14891,35.0,Comedy
12547,18.0,Drama
25623,35.0,Comedy
13140,35.0,Comedy
13365,99.0,Documentary
10758,35.0,Comedy
26594,99.0,Documentary
22473,18.0,Drama
51863,99.0,Documentary
50754,99.0,Documentary
74126,35.0,Comedy
16138,28.0,Action
13668,35.0,Comedy
7516,28.0,Action
10075,18.0,Drama
9760,28.0,Action
9966,9648.0,Mystery
1257,35.0,Comedy
1248,80.0,Crime
9757,35.0,Comedy
56165,28.0,Action
90560,10752.0,War
5206,35.0,Comedy
14761,28.0,Action
1252,18.0,Drama
2062,16.0,Animation
11650,18.0,Drama
12580,28.0,Action
40641,18.0,Drama
23544,16.0,Animation
2266,18.0,Drama
5172,12.0,Adventure
15962,53.0,Thriller
9965,35.0,Comedy
13127,28.0,Action
34866,18.0,Drama
37725,35.0,Comedy
40973,35.0,Comedy
63460,28.0,Action
13517,10751.0,Family
22105,18.0,Drama
2016,18.0,Drama
3024,18.0,Drama
47200,80.0,Crime
17266,12.0,Adventure
9828,80.0,Crime
34038,10402.0,Music
71506,99.0,Documentary
74581,18.0,Drama
9958,35.0,Comedy
1250,53.0,Thriller
4169,18.0,Drama
16555,35.0,Comedy
11172,35.0,Comedy
3594,53.0,Thriller
10090,28.0,Action
7874,18.0,Drama
14845,35.0,Comedy
29965,18.0,Drama
13916,35.0,Comedy
52920,35.0,Comedy
48215,16.0,Animation
22485,99.0,Documentary
13393,35.0,Comedy
12271,18.0,Drama
40394,18.0,Drama
17919,18.0,Drama
13185,18.0,Drama
26655,35.0,Comedy
42630,9648.0,Mystery
22172,35.0,Comedy
42721,28.0,Action
27523,28.0,Action
28955,18.0,Drama
27313,27.0,Horror
4638,80.0,Crime
68979,35.0,Comedy
11841,28.0,Action
28261,35.0,Comedy
83980,28.0,Action
94393,18.0,Drama
9695,80.0,Crime
24653,80.0,Crime
1993,36.0,History
28710,18.0,Drama
28438,27.0,Horror
97548,18.0,Drama
11945,35.0,Comedy
12554,80.0,Crime
26598,10402.0,Music
5691,35.0,Comedy
6443,18.0,Drama
1738,28.0,Action
1253,18.0,Drama
38021,18.0,Drama
15325,99.0,Documentary
34389,99.0,Documentary
15163,18.0,Drama
14375,18.0,Drama
10845,35.0,Comedy
31659,35.0,Comedy
15582,35.0,Comedy
42999,18.0,Drama
31015,28.0,Action
1949,80.0,Crime
11330,28.0,Action
99259,18.0,Drama
10942,878.0,Science Fiction
7006,53.0,Thriller
27040,80.0,Crime
11199,28.0,Action
41393,53.0,Thriller
9784,35.0,Comedy
25530,9648.0,Mystery
36610,53.0,Thriller
50812,35.0,Comedy
27864,18.0,Drama
8965,14.0,Fantasy
14710,28.0,Action
14624,10749.0,Romance
1271,28.0,Action
10790,27.0,Horror
18019,18.0,Drama
64142,35.0,Comedy
61648,35.0,Comedy
14055,18.0,Drama
2267,12.0,Adventure
6691,18.0,Drama
1255,27.0,Horror
47249,18.0,Drama
49709,18.0,Drama
31040,18.0,Drama
50185,53.0,Thriller
25105,35.0,Comedy
2977,18.0,Drama
15664,18.0,Drama
25062,18.0,Drama
16727,18.0,Drama
5413,18.0,Drama
46916,28.0,Action
52679,18.0,Drama
14434,35.0,Comedy
27919,18.0,Drama
47837,10749.0,Romance
11494,27.0,Horror
19936,27.0,Horror
9963,53.0,Thriller
14001,27.0,Horror
2355,18.0,Drama
16385,18.0,Drama
7485,28.0,Action
9793,27.0,Horror
1273,12.0,Adventure
17388,18.0,Drama
4657,80.0,Crime
42595,9648.0,Mystery
19495,28.0,Action
27263,9648.0,Mystery
10051,35.0,Comedy
9075,18.0,Drama
20527,18.0,Drama
8199,18.0,Drama
37513,18.0,Drama
43976,35.0,Comedy
43974,18.0,Drama
83346,18.0,Drama
30081,35.0,Comedy
17677,18.0,Drama
56474,35.0,Comedy
42066,18.0,Drama
11958,18.0,Drama
192675,28.0,Action
5177,35.0,Comedy
20122,80.0,Crime
33673,18.0,Drama
297853,18.0,Drama
18437,35.0,Comedy
38432,18.0,Drama
8270,80.0,Crime
9955,28.0,Action
16201,99.0,Documentary
57241,18.0,Drama
10172,35.0,Comedy
1683,53.0,Thriller
10107,12.0,Adventure
1267,16.0,Animation
16018,99.0,Documentary
22311,28.0,Action
13249,37.0,Western
175027,18.0,Drama
1272,878.0,Science Fiction
23024,35.0,Comedy
1590,18.0,Drama
32390,35.0,Comedy
9903,35.0,Comedy
28433,80.0,Crime
22549,18.0,Drama
10798,12.0,Adventure
47848,18.0,Drama
102227,35.0,Comedy
13377,16.0,Animation
14945,878.0,Science Fiction
11515,18.0,Drama
7183,80.0,Crime
8271,53.0,Thriller
1534,12.0,Adventure
13158,16.0,Animation
118536,18.0,Drama
23397,18.0,Drama
35838,18.0,Drama
20405,35.0,Comedy
18777,9648.0,Mystery
16392,28.0,Action
17422,18.0,Drama
63951,99.0,Documentary
32627,28.0,Action
1407,10749.0,Romance
81309,35.0,Comedy
15534,35.0,Comedy
30694,18.0,Drama
1441,18.0,Drama
6145,53.0,Thriller
9843,28.0,Action
54659,18.0,Drama
48994,18.0,Drama
18767,80.0,Crime
10294,27.0,Horror
32623,27.0,Horror
1987,27.0,Horror
13067,10749.0,Romance
10111,35.0,Comedy
30307,27.0,Horror
1268,10751.0,Family
185158,99.0,Documentary
21810,35.0,Comedy
9785,80.0,Crime
13280,35.0,Comedy
14636,28.0,Action
559,14.0,Fantasy
1950,18.0,Drama
13352,35.0,Comedy
28304,18.0,Drama
20553,99.0,Documentary
24397,35.0,Comedy
20525,28.0,Action
13894,99.0,Documentary
38907,35.0,Comedy
18549,18.0,Drama
37933,12.0,Adventure
20025,18.0,Drama
14240,53.0,Thriller
13574,35.0,Comedy
13569,18.0,Drama
49081,18.0,Drama
17439,35.0,Comedy
13171,35.0,Comedy
16447,18.0,Drama
4977,16.0,Animation
15008,18.0,Drama
31866,35.0,Comedy
46875,28.0,Action
27904,18.0,Drama
11705,18.0,Drama
19947,16.0,Animation
43969,18.0,Drama
2269,14.0,Fantasy
11798,18.0,Drama
28772,18.0,Drama
1919,18.0,Drama
4964,35.0,Comedy
2976,10751.0,Family
8421,99.0,Documentary
41380,28.0,Action
1562,27.0,Horror
13159,35.0,Comedy
14547,28.0,Action
11205,10749.0,Romance
36676,99.0,Documentary
38077,18.0,Drama
10004,18.0,Drama
43618,99.0,Documentary
43397,18.0,Drama
25395,27.0,Horror
810,14.0,Fantasy
5723,18.0,Drama
285,12.0,Adventure
12526,27.0,Horror
3432,18.0,Drama
1872,28.0,Action
15568,18.0,Drama
14208,14.0,Fantasy
14207,53.0,Thriller
24200,35.0,Comedy
50153,27.0,Horror
18902,99.0,Documentary
5488,18.0,Drama
15860,28.0,Action
8748,35.0,Comedy
3489,80.0,Crime
55823,18.0,Drama
10063,53.0,Thriller
13979,18.0,Drama
12225,18.0,Drama
298,80.0,Crime
10832,53.0,Thriller
36143,10752.0,War
14064,12.0,Adventure
13742,35.0,Comedy
2241,35.0,Comedy
39465,878.0,Science Fiction
12561,28.0,Action
36679,28.0,Action
40765,53.0,Thriller
30574,18.0,Drama
37959,35.0,Comedy
18206,80.0,Crime
1691,27.0,Horror
29617,18.0,Drama
1990,9648.0,Mystery
170261,35.0,Comedy
22049,14.0,Fantasy
9408,16.0,Animation
1979,12.0,Adventure
14043,28.0,Action
10288,10749.0,Romance
74055,35.0,Comedy
45664,99.0,Documentary
1991,28.0,Action
43353,878.0,Science Fiction
9952,12.0,Adventure
60400,18.0,Drama
32004,18.0,Drama
17035,35.0,Comedy
17320,35.0,Comedy
21427,35.0,Comedy
17660,28.0,Action
9724,18.0,Drama
1294,18.0,Drama
33294,18.0,Drama
57425,18.0,Drama
42700,18.0,Drama
12713,18.0,Drama
25875,18.0,Drama
12543,28.0,Action
13120,35.0,Comedy
34573,10751.0,Family
71822,99.0,Documentary
13807,28.0,Action
11211,35.0,Comedy
27138,18.0,Drama
85535,35.0,Comedy
2748,10749.0,Romance
54934,18.0,Drama
125025,99.0,Documentary
55859,28.0,Action
27464,35.0,Comedy
122291,18.0,Drama
28666,18.0,Drama
41930,18.0,Drama
75350,35.0,Comedy
77621,18.0,Drama
43229,18.0,Drama
266525,18.0,Drama
9815,18.0,Drama
12695,35.0,Comedy
32575,35.0,Comedy
49870,99.0,Documentary
37985,99.0,Documentary
42464,10402.0,Music
2359,99.0,Documentary
442,35.0,Comedy
25150,10402.0,Music
63096,18.0,Drama
43836,10749.0,Romance
1988,18.0,Drama
3021,27.0,Horror
2196,35.0,Comedy
18425,18.0,Drama
19606,12.0,Adventure
1571,28.0,Action
2959,35.0,Comedy
6022,18.0,Drama
2698,14.0,Fantasy
1858,12.0,Adventure
14125,80.0,Crime
675,12.0,Adventure
3563,35.0,Comedy
40618,35.0,Comedy
26185,28.0,Action
31652,9648.0,Mystery
30443,28.0,Action
18763,28.0,Action
13491,28.0,Action
11404,18.0,Drama
16083,18.0,Drama
37292,37.0,Western
27683,18.0,Drama
13402,14.0,Fantasy
19968,35.0,Comedy
24582,99.0,Documentary
4688,12.0,Adventure
13337,35.0,Comedy
27359,18.0,Drama
101897,12.0,Adventure
54494,35.0,Comedy
10857,16.0,Animation
81847,28.0,Action
43898,12.0,Adventure
44502,10749.0,Romance
18632,35.0,Comedy
32444,35.0,Comedy
7547,18.0,Drama
10074,28.0,Action
2270,12.0,Adventure
757,18.0,Drama
15581,35.0,Comedy
14219,14.0,Fantasy
35,16.0,Animation
5857,80.0,Crime
3638,35.0,Comedy
6589,28.0,Action
8669,35.0,Comedy
15934,36.0,History
2503,28.0,Action
14123,35.0,Comedy
88527,18.0,Drama
4516,35.0,Comedy
8141,35.0,Comedy
59995,18.0,Drama
14217,27.0,Horror
54546,99.0,Documentary
10795,18.0,Drama
20163,18.0,Drama
31777,18.0,Drama
33916,80.0,Crime
24159,35.0,Comedy
1721,12.0,Adventure
31601,35.0,Comedy
25360,12.0,Adventure
34588,35.0,Comedy
40060,27.0,Horror
18650,18.0,Drama
8363,35.0,Comedy
4658,99.0,Documentary
5956,18.0,Drama
6535,18.0,Drama
1127,18.0,Drama
9847,27.0,Horror
23861,10752.0,War
1393,99.0,Documentary
2701,18.0,Drama
12455,18.0,Drama
28049,27.0,Horror
23495,99.0,Documentary
13074,18.0,Drama
17274,18.0,Drama
17350,35.0,Comedy
21494,10749.0,Romance
5174,28.0,Action
28742,99.0,Documentary
9703,28.0,Action
22085,18.0,Drama
3542,18.0,Drama
43750,35.0,Comedy
9750,35.0,Comedy
10760,35.0,Comedy
4349,53.0,Thriller
14223,18.0,Drama
13068,35.0,Comedy
9561,99.0,Documentary
14144,35.0,Comedy
4858,878.0,Science Fiction
10431,28.0,Action
15156,18.0,Drama
12435,35.0,Comedy
14877,18.0,Drama
2082,27.0,Horror
11835,28.0,Action
1845,35.0,Comedy
14229,9648.0,Mystery
13385,18.0,Drama
6609,28.0,Action
45211,37.0,Western
48169,28.0,Action
13958,99.0,Documentary
81700,18.0,Drama
2335,28.0,Action
10961,35.0,Comedy
22779,16.0,Animation
10071,35.0,Comedy
4351,80.0,Crime
12994,18.0,Drama
42735,27.0,Horror
2882,10749.0,Romance
53975,28.0,Action
13501,35.0,Comedy
6916,28.0,Action
84242,18.0,Drama
1992,27.0,Horror
5176,37.0,Western
4141,28.0,Action
13173,35.0,Comedy
14348,35.0,Comedy
14786,10770.0,TV Movie
31058,18.0,Drama
19583,18.0,Drama
4347,18.0,Drama
13529,878.0,Science Fiction
13241,35.0,Comedy
523,18.0,Drama
2009,18.0,Drama
12901,99.0,Documentary
13722,28.0,Action
3469,18.0,Drama
4413,80.0,Crime
6973,36.0,History
7913,18.0,Drama
15019,35.0,Comedy
77210,35.0,Comedy
4629,18.0,Drama
15361,35.0,Comedy
5353,28.0,Action
2252,53.0,Thriller
63607,18.0,Drama
13072,18.0,Drama
30365,99.0,Documentary
42170,80.0,Crime
13754,28.0,Action
14284,99.0,Documentary
20308,18.0,Drama
6641,35.0,Comedy
15071,28.0,Action
8414,18.0,Drama
10425,18.0,Drama
24170,18.0,Drama
20942,80.0,Crime
7737,27.0,Horror
13257,35.0,Comedy
10030,35.0,Comedy
5915,12.0,Adventure
13680,35.0,Comedy
4588,28.0,Action
14313,35.0,Comedy
2728,28.0,Action
2274,12.0,Adventure
9038,35.0,Comedy
7211,35.0,Comedy
4538,12.0,Adventure
2001,18.0,Drama
4517,18.0,Drama
4566,18.0,Drama
4520,18.0,Drama
6615,35.0,Comedy
4513,27.0,Horror
5125,18.0,Drama
3877,18.0,Drama
8954,18.0,Drama
4771,80.0,Crime
10759,35.0,Comedy
14251,18.0,Drama
14848,35.0,Comedy
14930,35.0,Comedy
9773,35.0,Comedy
13538,53.0,Thriller
18421,18.0,Drama
4512,28.0,Action
84972,99.0,Documentary
37954,18.0,Drama
39893,18.0,Drama
13197,28.0,Action
15048,36.0,History
14041,28.0,Action
9898,80.0,Crime
1922,18.0,Drama
41044,35.0,Comedy
84567,18.0,Drama
15669,18.0,Drama
2011,16.0,Animation
5708,18.0,Drama
5951,35.0,Comedy
114033,99.0,Documentary
13319,35.0,Comedy
33688,35.0,Comedy
20646,28.0,Action
18613,18.0,Drama
9911,28.0,Action
27419,9648.0,Mystery
15667,27.0,Horror
14753,18.0,Drama
46067,18.0,Drama
50155,10402.0,Music
13066,35.0,Comedy
27827,99.0,Documentary
3603,27.0,Horror
2014,18.0,Drama
17202,35.0,Comedy
663,27.0,Horror
9262,28.0,Action
15651,99.0,Documentary
27276,18.0,Drama
95560,27.0,Horror
25476,80.0,Crime
48301,28.0,Action
29362,35.0,Comedy
33931,12.0,Adventure
12646,12.0,Adventure
20605,28.0,Action
14279,99.0,Documentary
20607,35.0,Comedy
2015,18.0,Drama
28007,53.0,Thriller
7347,18.0,Drama
14421,18.0,Drama
5718,35.0,Comedy
5126,18.0,Drama
16126,27.0,Horror
18731,28.0,Action
18442,27.0,Horror
42173,35.0,Comedy
4982,18.0,Drama
5559,10751.0,Family
25755,35.0,Comedy
7972,80.0,Crime
2013,18.0,Drama
6977,80.0,Crime
39127,18.0,Drama
4953,18.0,Drama
10520,35.0,Comedy
26336,99.0,Documentary
37368,37.0,Western
19026,16.0,Animation
5123,10751.0,Family
16203,878.0,Science Fiction
53827,28.0,Action
18612,80.0,Crime
5817,18.0,Drama
13363,878.0,Science Fiction
43987,28.0,Action
32726,28.0,Action
4515,28.0,Action
5375,28.0,Action
2310,12.0,Adventure
2284,35.0,Comedy
6639,18.0,Drama
4723,35.0,Comedy
29162,18.0,Drama
48267,28.0,Action
16768,35.0,Comedy
21296,80.0,Crime
24732,35.0,Comedy
10251,27.0,Horror
15006,18.0,Drama
24060,80.0,Crime
34898,80.0,Crime
12555,35.0,Comedy
22606,28.0,Action
13561,35.0,Comedy
13168,35.0,Comedy
20714,80.0,Crime
11148,18.0,Drama
46872,18.0,Drama
18312,99.0,Documentary
17460,36.0,History
5876,878.0,Science Fiction
4523,35.0,Comedy
1620,28.0,Action
15250,35.0,Comedy
13474,27.0,Horror
8079,35.0,Comedy
13483,53.0,Thriller
2268,12.0,Adventure
6479,18.0,Drama
6477,35.0,Comedy
7249,16.0,Animation
44783,99.0,Documentary
13998,35.0,Comedy
3902,18.0,Drama
18631,18.0,Drama
43308,37.0,Western
11476,18.0,Drama
8272,18.0,Drama
13186,27.0,Horror
6537,27.0,Horror
43798,18.0,Drama
7326,35.0,Comedy
1874,36.0,History
55192,18.0,Drama
33003,99.0,Documentary
1989,18.0,Drama
4946,80.0,Crime
24123,18.0,Drama
28522,27.0,Horror
48266,18.0,Drama
71848,53.0,Thriller
34424,99.0,Documentary
25460,18.0,Drama
25740,99.0,Documentary
13076,18.0,Drama
11600,18.0,Drama
35237,99.0,Documentary
13023,99.0,Documentary
46902,35.0,Comedy
10884,99.0,Documentary
13348,99.0,Documentary
64942,18.0,Drama
25784,18.0,Drama
22452,36.0,History
7350,18.0,Drama
66110,99.0,Documentary
26600,18.0,Drama
7979,18.0,Drama
20567,28.0,Action
45126,18.0,Drama
52473,18.0,Drama
12171,27.0,Horror
71066,18.0,Drama
13299,35.0,Comedy
13250,80.0,Crime
42790,18.0,Drama
9867,35.0,Comedy
15495,18.0,Drama
53896,18.0,Drama
14148,80.0,Crime
48737,12.0,Adventure
13198,35.0,Comedy
14804,10402.0,Music
111744,18.0,Drama
36328,80.0,Crime
23817,35.0,Comedy
13885,18.0,Drama
6637,28.0,Action
12130,18.0,Drama
7345,18.0,Drama
42529,18.0,Drama
6538,35.0,Comedy
40682,28.0,Action
440,14.0,Fantasy
6575,35.0,Comedy
19213,35.0,Comedy
19103,35.0,Comedy
6076,18.0,Drama
9546,28.0,Action
40860,35.0,Comedy
111854,35.0,Comedy
14047,18.0,Drama
1488,18.0,Drama
14118,35.0,Comedy
54318,14.0,Fantasy
69315,10770.0,TV Movie
45871,28.0,Action
6023,18.0,Drama
26990,35.0,Comedy
6557,35.0,Comedy
107282,14.0,Fantasy
28363,27.0,Horror
17181,99.0,Documentary
69557,18.0,Drama
110909,35.0,Comedy
31068,18.0,Drama
60141,18.0,Drama
32307,28.0,Action
49367,18.0,Drama
28272,35.0,Comedy
4787,80.0,Crime
21847,18.0,Drama
33358,35.0,Comedy
7508,18.0,Drama
20629,35.0,Comedy
10253,14.0,Fantasy
44434,18.0,Drama
5259,35.0,Comedy
47841,18.0,Drama
8329,27.0,Horror
14062,18.0,Drama
51992,9648.0,Mystery
49717,35.0,Comedy
2312,12.0,Adventure
13195,80.0,Crime
78705,18.0,Drama
30535,18.0,Drama
7191,28.0,Action
12085,28.0,Action
24624,28.0,Action
4170,18.0,Drama
13252,80.0,Crime
42635,18.0,Drama
11908,35.0,Comedy
15017,35.0,Comedy
86241,10749.0,Romance
8875,27.0,Horror
37780,18.0,Drama
18290,18.0,Drama
10247,10749.0,Romance
43604,37.0,Western
3575,27.0,Horror
28303,28.0,Action
27507,18.0,Drama
71068,37.0,Western
111747,18.0,Drama
32716,10749.0,Romance
41845,18.0,Drama
25078,14.0,Fantasy
14069,14.0,Fantasy
15053,35.0,Comedy
81522,35.0,Comedy
6933,27.0,Horror
14423,28.0,Action
8090,18.0,Drama
7555,28.0,Action
16988,18.0,Drama
7278,35.0,Comedy
9030,18.0,Drama
14220,35.0,Comedy
13160,35.0,Comedy
27357,16.0,Animation
10834,18.0,Drama
13059,28.0,Action
11253,12.0,Adventure
58470,35.0,Comedy
38007,35.0,Comedy
8321,35.0,Comedy
17665,18.0,Drama
4034,28.0,Action
1479,18.0,Drama
2282,18.0,Drama
100526,18.0,Drama
62652,18.0,Drama
53094,80.0,Crime
59474,18.0,Drama
19275,99.0,Documentary
7973,18.0,Drama
15020,18.0,Drama
34981,99.0,Documentary
13054,28.0,Action
18893,10402.0,Music
55294,18.0,Drama
43691,18.0,Drama
7839,35.0,Comedy
77245,18.0,Drama
19384,28.0,Action
13121,35.0,Comedy
71072,14.0,Fantasy
46885,27.0,Horror
13315,14.0,Fantasy
42041,18.0,Drama
13490,35.0,Comedy
8676,10749.0,Romance
43705,18.0,Drama
12855,35.0,Comedy
37003,10402.0,Music
15030,99.0,Documentary
12167,35.0,Comedy
28093,18.0,Drama
20520,18.0,Drama
76235,18.0,Drama
48131,27.0,Horror
8247,12.0,Adventure
7992,18.0,Drama
14105,28.0,Action
8390,35.0,Comedy
21490,18.0,Drama
95169,10752.0,War
13641,18.0,Drama
113788,53.0,Thriller
18652,80.0,Crime
125742,99.0,Documentary
7461,18.0,Drama
8204,12.0,Adventure
8328,10402.0,Music
14073,28.0,Action
94009,80.0,Crime
12650,14.0,Fantasy
72602,35.0,Comedy
25919,35.0,Comedy
15365,28.0,Action
12184,18.0,Drama
13260,35.0,Comedy
7942,35.0,Comedy
36091,18.0,Drama
117001,28.0,Action
38052,99.0,Documentary
13362,99.0,Documentary
10844,18.0,Drama
21043,18.0,Drama
23312,35.0,Comedy
11161,18.0,Drama
6473,28.0,Action
90387,12.0,Adventure
33034,9648.0,Mystery
38804,10749.0,Romance
21373,18.0,Drama
13493,35.0,Comedy
7840,12.0,Adventure
8848,53.0,Thriller
13460,28.0,Action
12222,16.0,Animation
8461,27.0,Horror
7862,18.0,Drama
12246,36.0,History
16666,99.0,Documentary
12177,35.0,Comedy
15511,12.0,Adventure
13025,27.0,Horror
2239,18.0,Drama
7985,14.0,Fantasy
7343,18.0,Drama
28816,99.0,Documentary
14066,18.0,Drama
37300,18.0,Drama
13016,99.0,Documentary
10797,16.0,Animation
6391,18.0,Drama
14011,28.0,Action
29004,16.0,Animation
18586,10402.0,Music
13196,35.0,Comedy
3764,18.0,Drama
14793,10402.0,Music
8944,35.0,Comedy
15124,18.0,Drama
33166,18.0,Drama
45757,18.0,Drama
28260,35.0,Comedy
12178,18.0,Drama
14054,18.0,Drama
8060,80.0,Crime
22551,27.0,Horror
43797,35.0,Comedy
383,18.0,Drama
78307,18.0,Drama
12453,35.0,Comedy
28205,18.0,Drama
155,18.0,Drama
72608,35.0,Comedy
29369,35.0,Comedy
29907,35.0,Comedy
46883,18.0,Drama
36527,18.0,Drama
79161,99.0,Documentary
18070,28.0,Action
14014,35.0,Comedy
8456,18.0,Drama
22521,99.0,Documentary
79156,99.0,Documentary
42536,18.0,Drama
13688,35.0,Comedy
8457,35.0,Comedy
86792,53.0,Thriller
32579,18.0,Drama
11534,18.0,Drama
